Case_id,Year_id,State_id,County_id,Hospital_id,Disease_id,Num_of_cases,Num_of_Deaths
4978,7,50,42,386,132,100,15
4979,7,50,42,386,187,100,15
4980,7,50,42,386,121,10,0
4981,7,50,42,386,77,1,0
4982,7,50,42,386,143,2,0
4983,7,50,42,386,165,100,15
4984,7,50,42,386,220,100,15
4985,7,50,42,386,99,100,15
4986,7,50,42,387,132,1,0
4987,7,50,42,387,187,7,0
4988,7,50,42,387,121,72,6
4989,7,50,42,387,77,126,7
4990,7,50,42,387,143,146,1
4991,7,50,42,387,165,93,4
4992,7,50,42,387,220,1554,2
4993,7,50,42,387,99,45,15
4994,7,50,42,388,132,100,15
4995,7,50,42,388,187,100,15
4996,7,50,42,388,121,24,7
4997,7,50,42,388,77,145,10
4998,7,50,42,388,143,132,2
4999,7,50,42,388,165,95,1
5000,7,50,42,388,220,112,2
5001,7,50,42,388,99,29,15
5002,7,50,43,389,132,1,0
5003,7,50,43,389,187,3,0
5004,7,50,43,389,121,92,6
5005,7,50,43,389,77,215,10
5006,7,50,43,389,143,181,2
5007,7,50,43,389,165,134,2
5008,7,50,43,389,220,1415,2
5009,7,50,43,389,99,30,15
5010,7,50,43,390,132,100,15
5011,7,50,43,390,187,2,0
5012,7,50,43,390,121,70,8
5013,7,50,43,390,77,316,10
5014,7,50,43,390,143,223,2
5015,7,50,43,390,165,120,5
5016,7,50,43,390,220,472,2
5017,7,50,43,390,99,34,15
5018,7,50,43,391,132,100,15
5019,7,50,43,391,187,1,0
5020,7,50,43,391,121,21,16
5021,7,50,43,391,77,194,9
5022,7,50,43,391,143,219,2
5023,7,50,43,391,165,58,3
5024,7,50,43,391,220,163,3
5025,7,50,43,391,99,4,0
5026,7,50,43,392,132,100,15
5027,7,50,43,392,187,1,0
5028,7,50,43,392,121,41,9
5029,7,50,43,392,77,285,10
5030,7,50,43,392,143,279,3
5031,7,50,43,392,165,101,2
5032,7,50,43,392,220,499,2
5033,7,50,43,392,99,29,15
5034,7,50,43,393,132,100,15
5035,7,50,43,393,187,100,15
5036,7,50,43,393,121,100,15
5037,7,50,43,393,77,23,8
5038,7,50,43,393,143,37,3
5039,7,50,43,393,165,35,15
5040,7,50,43,393,220,100,15
5041,7,50,43,393,99,100,15
5042,7,50,43,394,132,100,15
5043,7,50,43,394,187,100,15
5044,7,50,43,394,121,100,15
5045,7,50,43,394,77,100,15
5046,7,50,43,394,143,100,15
5047,7,50,43,394,165,100,15
5048,7,50,43,394,220,100,15
5049,7,50,43,394,99,100,15
5050,7,50,43,395,132,2,0
5051,7,50,43,395,187,5,0
5052,7,50,43,395,121,80,8
5053,7,50,43,395,77,335,15
5054,7,50,43,395,143,305,2
5055,7,50,43,395,165,242,3
5056,7,50,43,395,220,369,1
5057,7,50,43,395,99,43,15
5058,7,50,43,396,132,100,15
5059,7,50,43,396,187,2,0
5060,7,50,43,396,121,54,15
5061,7,50,43,396,77,342,16
5062,7,50,43,396,143,313,5
5063,7,50,43,396,165,250,3
5064,7,50,43,396,220,287,2
5065,7,50,43,396,99,87,15
5066,7,50,43,397,132,100,15
5067,7,50,43,397,187,100,15
5068,7,50,43,397,121,205,7
5069,7,50,43,397,77,281,10
5070,7,50,43,397,143,197,1
5071,7,50,43,397,165,76,2
5072,7,50,43,397,220,297,2
5073,7,50,43,397,99,29,15
5074,7,50,43,398,132,8,0
5075,7,50,43,398,187,18,15
5076,7,50,43,398,121,172,8
5077,7,50,43,398,77,352,10
5078,7,50,43,398,143,340,2
5079,7,50,43,398,165,144,3
5080,7,50,43,398,220,428,2
5081,7,50,43,398,99,35,15
5082,7,50,44,399,132,100,15
5083,7,50,44,399,187,100,15
5084,7,50,44,399,121,100,15
5085,7,50,44,399,77,70,4
5086,7,50,44,399,143,99,4
5087,7,50,44,399,165,39,15
5088,7,50,44,399,220,100,15
5089,7,50,44,399,99,100,15
5090,7,50,44,400,132,2,0
5091,7,50,44,400,187,4,0
5092,7,50,44,400,121,1,0
5093,7,50,44,400,77,205,8
5094,7,50,44,400,143,198,2
5095,7,50,44,400,165,64,3
5096,7,50,44,400,220,1259,1
5097,7,50,44,400,99,78,2
5098,7,50,45,401,132,100,15
5099,7,50,45,401,187,100,15
5100,7,50,45,401,121,100,15
5101,7,50,45,401,77,100,15
5102,7,50,45,401,143,100,15
5103,7,50,45,401,165,100,15
5104,7,50,45,401,220,100,15
5105,7,50,45,401,99,100,15
5106,7,50,45,402,132,100,15
5107,7,50,45,402,187,100,15
5108,7,50,45,402,121,68,15
5109,7,50,45,402,77,221,19
5110,7,50,45,402,143,149,3
5111,7,50,45,402,165,42,7
5112,7,50,45,402,220,31,3
5113,7,50,45,402,99,100,15
5114,7,50,45,403,132,100,15
5115,7,50,45,403,187,100,15
5116,7,50,45,403,121,18,11
5117,7,50,45,403,77,123,13
5118,7,50,45,403,143,74,6
5119,7,50,45,403,165,66,2
5120,7,50,45,403,220,100,15
5121,7,50,45,403,99,4,0
5122,7,50,47,404,132,100,15
5123,7,50,47,404,187,100,15
5124,7,50,47,404,121,4,0
5125,7,50,47,404,77,60,9
5126,7,50,47,404,143,78,3
5127,7,50,47,404,165,30,3
5128,7,50,47,404,220,100,15
5129,7,50,47,404,99,6,0
5130,7,50,47,405,132,100,15
5131,7,50,47,405,187,3,0
5132,7,50,47,405,121,13,0
5133,7,50,47,405,77,99,8
5134,7,50,47,405,143,131,3
5135,7,50,47,405,165,65,2
5136,7,50,47,405,220,308,3
5137,7,50,47,405,99,19,15
5138,7,50,48,406,132,12,9
5139,7,50,48,406,187,13,12
5140,7,50,48,406,121,1133,6
5141,7,50,48,406,77,473,12
5142,7,50,48,406,143,192,2
5143,7,50,48,406,165,69,5
5144,7,50,48,406,220,178,2
5145,7,50,48,406,99,64,15
5146,7,50,48,407,132,100,15
5147,7,50,48,407,187,1,0
5148,7,50,48,407,121,100,15
5149,7,50,48,407,77,117,10
5150,7,50,48,407,143,113,7
5151,7,50,48,407,165,142,4
5152,7,50,48,407,220,172,15
5153,7,50,48,407,99,68,15
5154,7,50,48,408,132,100,15
5155,7,50,48,408,187,100,15
5156,7,50,48,408,121,100,15
5157,7,50,48,408,77,52,3
5158,7,50,48,408,143,68,3
5159,7,50,48,408,165,36,8
5160,7,50,48,408,220,100,15
5161,7,50,48,408,99,100,15
5162,7,50,48,409,132,100,15
5163,7,50,48,409,187,100,15
5164,7,50,48,409,121,100,15
5165,7,50,48,409,77,78,8
5166,7,50,48,409,143,144,1
5167,7,50,48,409,165,7,0
5168,7,50,48,409,220,100,15
5169,7,50,48,409,99,100,15
5170,7,50,49,410,132,100,15
5171,7,50,49,410,187,100,15
5172,7,50,49,410,121,100,15
5173,7,50,49,410,77,146,15
5174,7,50,49,410,143,146,4
5175,7,50,49,410,165,94,5
5176,7,50,49,410,220,100,15
5177,7,50,49,410,99,33,15
5178,7,50,49,411,132,100,15
5179,7,50,49,411,187,100,15
5180,7,50,49,411,121,9,0
5181,7,50,49,411,77,105,13
5182,7,50,49,411,143,113,3
5183,7,50,49,411,165,28,15
5184,7,50,49,411,220,100,15
5185,7,50,49,411,99,4,0
5186,7,50,49,412,132,100,15
5187,7,50,49,412,187,2,0
5188,7,50,49,412,121,76,7
5189,7,50,49,412,77,272,13
5190,7,50,49,412,143,305,4
5191,7,50,49,412,165,133,4
5192,7,50,49,412,220,532,1
5193,7,50,49,412,99,125,15
5194,7,50,49,413,132,100,15
5195,7,50,49,413,187,100,15
5196,7,50,49,413,121,100,15
5197,7,50,49,413,77,62,7
5198,7,50,49,413,143,72,5
5199,7,50,49,413,165,35,15
5200,7,50,49,413,220,100,15
5201,7,50,49,413,99,100,15
5202,7,50,49,414,132,1,0
5203,7,50,49,414,187,1,0
5204,7,50,49,414,121,100,15
5205,7,50,49,414,77,54,13
5206,7,50,49,414,143,75,2
5207,7,50,49,414,165,62,15
5208,7,50,49,414,220,100,15
5209,7,50,49,414,99,18,15
5210,7,50,49,415,132,100,15
5211,7,50,49,415,187,1,0
5212,7,50,49,415,121,100,15
5213,7,50,49,415,77,54,16
5214,7,50,49,415,143,88,15
5215,7,50,49,415,165,66,15
5216,7,50,49,415,220,313,1
5217,7,50,49,415,99,37,15
5218,7,50,49,416,132,1,0
5219,7,50,49,416,187,1,0
5220,7,50,49,416,121,103,7
5221,7,50,49,416,77,157,18
5222,7,50,49,416,143,89,15
5223,7,50,49,416,165,73,5
5224,7,50,49,416,220,108,2
5225,7,50,49,416,99,19,15
5226,7,50,50,417,132,100,15
5227,7,50,50,417,187,100,15
5228,7,50,50,417,121,100,15
5229,7,50,50,417,77,124,27
5230,7,50,50,417,143,125,3
5231,7,50,50,417,165,58,5
5232,7,50,50,417,220,2,0
5233,7,50,50,417,99,9,0
5234,7,50,50,418,132,100,15
5235,7,50,50,418,187,100,15
5236,7,50,50,418,121,586,6
5237,7,50,50,418,77,394,12
5238,7,50,50,418,143,92,1
5239,7,50,50,418,165,79,6
5240,7,50,50,418,220,100,15
5241,7,50,50,418,99,100,15
5242,7,50,50,419,132,100,15
5243,7,50,50,419,187,5,0
5244,7,50,50,419,121,100,15
5245,7,50,50,419,77,173,12
5246,7,50,50,419,143,244,3
5247,7,50,50,419,165,109,2
5248,7,50,50,419,220,100,15
5249,7,50,50,419,99,15,15
5250,7,50,50,420,132,100,15
5251,7,50,50,420,187,100,15
5252,7,50,50,420,121,100,15
5253,7,50,50,420,77,100,15
5254,7,50,50,420,143,100,15
5255,7,50,50,420,165,100,15
5256,7,50,50,420,220,100,15
5257,7,50,50,420,99,100,15
5258,7,50,51,421,132,1,0
5259,7,50,51,421,187,4,0
5260,7,50,51,421,121,14,5
5261,7,50,51,421,77,254,12
5262,7,50,51,421,143,286,2
5263,7,50,51,421,165,172,2
5264,7,50,51,421,220,236,1
5265,7,50,51,421,99,77,15
5266,7,50,52,422,132,100,15
5267,7,50,52,422,187,100,15
5268,7,50,52,422,121,10,0
5269,7,50,52,422,77,40,17
5270,7,50,52,422,143,60,15
5271,7,50,52,422,165,13,6
5272,7,50,52,422,220,100,15
5273,7,50,52,422,99,5,0
5274,7,50,53,423,132,100,15
5275,7,50,53,423,187,100,15
5276,7,50,53,423,121,5,0
5277,7,50,53,423,77,66,13
5278,7,50,53,423,143,86,2
5279,7,50,53,423,165,104,3
5280,7,50,53,423,220,199,2
5281,7,50,53,423,99,60,15
5282,7,50,54,424,132,100,15
5283,7,50,54,424,187,100,15
5284,7,50,54,424,121,19,10
5285,7,50,54,424,77,185,11
5286,7,50,54,424,143,174,4
5287,7,50,54,424,165,93,4
5288,7,50,54,424,220,544,2
5289,7,50,54,424,99,33,15
5290,7,50,54,425,132,100,15
5291,7,50,54,425,187,100,15
5292,7,50,54,425,121,100,15
5293,7,50,54,425,77,3,0
5294,7,50,54,425,143,23,8
5295,7,50,54,425,165,70,2
5296,7,50,54,425,220,100,15
5297,7,50,54,425,99,100,15
5298,7,50,54,426,132,100,15
5299,7,50,54,426,187,100,15
5300,7,50,54,426,121,100,15
5301,7,50,54,426,77,40,15
5302,7,50,54,426,143,48,15
5303,7,50,54,426,165,39,4
5304,7,50,54,426,220,100,15
5305,7,50,54,426,99,9,0
5306,7,50,55,427,132,100,15
5307,7,50,55,427,187,100,15
5308,7,50,55,427,121,24,3
5309,7,50,55,427,77,201,15
5310,7,50,55,427,143,212,4
5311,7,50,55,427,165,127,2
5312,7,50,55,427,220,84,2
5313,7,50,55,427,99,84,15
5314,7,50,56,428,132,2,0
5315,7,50,56,428,187,5,0
5316,7,50,56,428,121,104,10
5317,7,50,56,428,77,290,15
5318,7,50,56,428,143,287,2
5319,7,50,56,428,165,159,1
5320,7,50,56,428,220,413,2
5321,7,50,56,428,99,52,3
5322,7,50,56,429,132,100,15
5323,7,50,56,429,187,100,15
5324,7,50,56,429,121,100,15
5325,7,50,56,429,77,6,0
5326,7,50,56,429,143,4,0
5327,7,50,56,429,165,100,15
5328,7,50,56,429,220,100,15
5329,7,50,56,429,99,100,15
5330,7,50,56,430,132,100,15
5331,7,50,56,430,187,100,15
5332,7,50,56,430,121,1,0
5333,7,50,56,430,77,27,14
5334,7,50,56,430,143,56,2
5335,7,50,56,430,165,51,3
5336,7,50,56,430,220,100,15
5337,7,50,56,430,99,100,15
5338,7,50,56,431,132,100,15
5339,7,50,56,431,187,6,0
5340,7,50,56,431,121,43,3
5341,7,50,56,431,77,260,16
5342,7,50,56,431,143,261,2
5343,7,50,56,431,165,137,3
5344,7,50,56,431,220,384,2
5345,7,50,56,431,99,25,15
5346,7,50,56,432,132,100,15
5347,7,50,56,432,187,5,0
5348,7,50,56,432,121,83,7
5349,7,50,56,432,77,280,10
5350,7,50,56,432,143,214,2
5351,7,50,56,432,165,130,3
5352,7,50,56,432,220,1463,2
5353,7,50,56,432,99,43,15
5354,7,50,56,433,132,100,15
5355,7,50,56,433,187,1,0
5356,7,50,56,433,121,100,15
5357,7,50,56,433,77,238,13
5358,7,50,56,433,143,225,3
5359,7,50,56,433,165,110,5
5360,7,50,56,433,220,64,3
5361,7,50,56,433,99,46,15
5362,7,50,56,434,132,100,15
5363,7,50,56,434,187,100,15
5364,7,50,56,434,121,100,15
5365,7,50,56,434,77,183,10
5366,7,50,56,434,143,198,2
5367,7,50,56,434,165,101,4
5368,7,50,56,434,220,100,15
5369,7,50,56,434,99,27,15
5370,7,50,57,435,132,100,15
5371,7,50,57,435,187,3,0
5372,7,50,57,435,121,1,0
5373,7,50,57,435,77,117,11
5374,7,50,57,435,143,123,2
5375,7,50,57,435,165,64,3
5376,7,50,57,435,220,100,15
5377,7,50,57,435,99,30,15
5378,7,50,57,436,132,100,15
5379,7,50,57,436,187,100,15
5380,7,50,57,436,121,4,0
5381,7,50,57,436,77,100,15
5382,7,50,57,436,143,1,0
5383,7,50,57,436,165,100,15
5384,7,50,57,436,220,100,15
5385,7,50,57,436,99,100,15
5386,7,50,58,437,132,100,15
5387,7,50,58,437,187,5,0
5388,7,50,58,437,121,38,9
5389,7,50,58,437,77,187,10
5390,7,50,58,437,143,211,2
5391,7,50,58,437,165,119,5
5392,7,50,58,437,220,381,3
5393,7,50,58,437,99,42,15
